,min_01,max_01,mean_01,std_01,min_02,max_02,mean_02,std_02,min_03,max_03,mean_03,std_03,min_04,max_04,mean_04,std_04,min_05,max_05,mean_05,std_05,min_06,max_06,mean_06,std_06,min_07,max_07,mean_07,std_07,min_08,max_08,mean_08,std_08,min_09,max_09,mean_09,std_09,min_10,max_10,mean_10,std_10,min_11,max_11,mean_11,std_11,min_12,max_12,mean_12,std_12,y
2584,19579,20005,19824.848,110.93472358103209,13926,17072,14756.66,639.3117270940679,10535,16335,12006.416,1265.707455514109,6160,12255,7444.364,1231.9483591060139,9568,19284,12132.154,2341.9622264853037,21627,41271,29067.902,4753.234706218072,25624,50462,35676.214,5800.592135998186,22626,51871,34739.146,6643.698255390893,7061,10518,8790.818,735.9568852018439,180,246,199.196,16.18053101724415,11305,32014,16937.09,4907.253769869661,4555,14352,6964.214,2376.299395321221,1
4260,19611,19726,19689.303308823528,22.138059208572802,14041,15139,14620.534926470587,189.53105507796124,10879,13058,11903.963235294117,387.66806427679995,6259,7799,7021.485294117647,266.9800123410354,10469,13500,12138.275735294117,520.9649888027822,24477,34734,30663.123161764706,1904.3863014627118,29802,42778,37596.66176470588,2453.583824556703,26296,45580,36616.751838235294,3299.9170609837483,7651,8733,8260.67463235294,279.25027453356375,164,229,204.87867647058823,18.88325163646126,14008,20447,17785.939338235294,1244.3618425591526,5587,7782,6851.794117647059,480.68140004347043,0
2348,19579,19939,19738.180803571428,91.3536147892822,13746,16204,14826.44642857143,521.7079623917572,9765,14942,12080.11607142857,1104.4111229482023,5702,9961,7518.654017857143,936.862518229977,9257,15515,12240.109375,1565.5167517758093,18170,33701,26130.261160714286,3807.8189976479516,23068,42205,31153.45535714286,4719.528413351867,16220,44465,30161.67410714286,6829.385225224019,7127,9191,7822.379464285715,567.0486867542442,180,246,211.47544642857142,15.115458170150143,10158,23838,17178.633928571428,2903.7061862371183,3948,10699,7516.537946428572,1468.0779825492182,1
2586,19529,19955,19773.99965858655,86.76658783569611,13779,15270,14762.967565722089,172.7696875705858,10256,12861,11859.952543530215,290.5615208634309,5980,8765,7478.506657562308,329.68565893043717,9601,12992,11817.650051212018,497.77595505888735,22167,29261,26545.38989416183,949.1827191463215,26689,35749,32135.969955616252,1199.1494771465445,25297,37175,31298.56367360874,1458.340611032241,7029,7782,7539.618641174462,146.6337575978181,164,246,194.12222601570502,18.714584106376112,11813,17383,14759.32912256743,728.6192066868458,4620,7373,6261.24854899283,383.64453122937914,1
1299,19267,19497,19398.92296718973,57.10914844641131,13500,15057,14238.97146932953,270.73325547421587,9617,12910,11195.83880171184,564.4645586073707,5603,7307,6459.868758915834,339.84784697761637,9109,12927,10681.593437945792,637.2550119508763,23789,39387,30316.643366619115,3083.2457898041034,29458,52395,38596.23252496434,4368.864505310385,23707,56360,37486.736091298146,6001.154383027125,7651,10551,9153.8302425107,522.1942686459187,180,246,210.30099857346647,14.52586307261216,11551,20398,15410.958630527817,1579.4035069167385,4178,7750,5610.905848787446,570.0706087683205,0
58,19087,19529,19308.57210660825,73.80464358019478,13304,14647,14047.2573932092,203.81034030396586,9453,12370,10810.193136181088,423.24417486323745,5374,7209,6226.562979189485,259.4517120853365,8225,12091,9900.243884629426,585.7630738074809,20512,37683,27694.722161372763,2689.679324116687,25116,48791,34837.77729098211,3461.960304525258,20676,59784,34129.521723256665,4617.78315081895,6963,10174,8307.387002555677,453.73424186488836,164,262,196.92150419861264,18.29118381637499,9781,19218,13696.300839722526,1513.0207648990558,3719,6766,5022.598393574297,550.5707378361302,0
735,19169,19398,19247.128738621588,43.82258615208051,13254,14663,14013.992197659298,251.29654937117522,9027,12517,10868.374512353706,609.4528703869903,5079,7143,6223.20156046814,419.26111511844357,7717,13156,10162.542262678804,1065.6839320419097,14942,33734,26121.226267880364,3772.7423277795892,20807,42483,32819.409622886866,4791.013820454682,14532,44154,31943.098829648894,5568.214216057281,6586,9273,7704.075422626788,515.8209178376907,180,279,211.21976592977893,25.117302424614675,7487,16924,12202.115734720415,2089.2773156811995,2671,6554,4528.998699609883,801.8046104184584,0
18,19988,20168,20086.259649122807,53.93266711681359,13533,15155,14292.719298245614,330.3171763562996,9240,12861,10929.347368421053,755.9172947672005,5112,7455,6176.61052631579,433.99425886905686,7487,12599,10092.115789473684,1199.9507989605786,17252,37732,26135.256140350877,4677.727974622676,21479,46382,32437.21052631579,5997.04405472189,16236,55623,30926.245614035088,7625.628544886384,7324,9535,8292.540350877192,440.1761560691432,197,229,220.74736842105264,9.719903711586426,7930,18677,12622.628070175439,2489.7879967350127,2916,6488,4691.775438596491,830.9516878055624,1
1444,19398,19759,19553.504661280298,68.06810382904419,13828,14975,14398.760720944687,181.04434090369344,10273,12615,11333.627719080174,387.8119606782095,5865,7717,6633.6364201367305,246.19862211737137,9421,12665,10749.74642635177,621.7444906456337,21430,34930,27379.56121814792,2785.600856752202,25985,44171,33856.22125543816,3700.249765580356,23396,45104,32866.04412678682,4124.28100533658,6668,8896,7613.829707893101,542.5941242579768,180,246,204.22311995027968,15.19275161514313,10993,18104,13731.820385332505,1569.725205272952,4129,6701,5246.3412057178375,538.3273219704728,0
114,19972,22675,20481.87297297297,665.0014638534245,13664,21332,14991.884684684685,1139.131239122877,9355,19202,11975.447972972974,1596.3626934675563,5341,23216,7934.040765765766,3575.686348612454,7782,24100,12326.801463963964,3813.8804742620496,19644,46694,31605.375675675677,3845.7886718353802,24494,58834,39770.18006756757,5041.98270210876,19267,60997,38724.61441441441,6214.158273124436,7291,11960,9245.220495495496,771.3422150012261,164,295,219.10484234234235,19.723555085236768,9945,49479,19931.813063063062,9711.799993173094,3801,28393,8410.757882882883,6286.395217246155,0
1470,19431,19939,19737.22731152205,99.508320957163,13631,17203,14885.275391180654,389.75236381391096,9830,18153,12930.9786628734,940.6138759108898,5833,12501,7831.4674253200565,777.7672392987329,9912,19366,14888.569843527739,1738.1714940429997,20054,44580,35363.00881934566,4673.407679402932,24379,54148,42805.875391180656,5879.433010311217,18464,62455,42414.74281650071,7135.579399659815,7242,11632,10067.877951635846,958.3934044424955,180,246,207.2108108108108,16.005251531387568,11813,30834,23844.458321479375,3816.7359310255956,4637,14156,9633.716358463727,1589.3932161386779,1
3472,19480,20136,19647.925879396986,137.25361949298517,13779,15237,14487.738693467336,248.86472291560491,10191,12435,11360.85552763819,424.8452606060176,5915,8044,6859.394472361809,404.2555260243253,9208,12681,10762.443467336683,659.9388224044868,20234,29048,24712.350502512563,1964.6355529184552,24625,36011,30223.94472361809,2544.695679243315,20824,36618,29364.72487437186,3177.8444388171306,6570,8372,7223.5,402.5891346106259,180,229,205.96231155778895,11.768328447816858,9765,16646,12950.52135678392,1332.0328197762146,3850,6881,5168.996231155779,618.0546386994896,1
887,19202,19513,19380.013240418117,72.81931602510286,13418,14876,14181.736585365854,220.91221778038195,9486,12386,11076.597212543555,514.4937630208475,5472,7111,6312.337979094076,312.54438021325,8667,12304,10666.717770034844,663.1933298971834,25919,40271,33102.38257839721,3028.4900225524884,32358,52330,42972.87735191637,4254.1758743176615,27246,58621,42491.27038327526,5826.513107365976,8470,11469,10205.403484320557,698.9033417453676,147,246,196.87317073170732,20.33604302818081,12190,22986,17459.393728222996,2351.3129054791625,4309,8388,6249.114285714286,867.2173486479145,0
2381,19366,19661,19547.283018867925,82.00853421862249,13599,15483,14610.021563342318,383.4660196344228,9421,13828,11849.956873315365,850.406602147272,5341,8847,6996.711590296496,676.2127333577452,8192,15089,11726.708894878706,1402.1029917074006,18907,37502,28881.44474393531,3885.4670592491334,23724,45727,35401.11859838275,4821.9174963627875,17137,47218,34541.66307277628,6348.843840008108,7340,9552,8461.10781671159,688.6300821143435,180,213,184.88140161725067,8.398880311583161,8880,23920,15225.514824797843,3173.0676445254685,3441,10174,6020.873315363881,1462.1615696116198,1
1382,19202,19480,19359.09802749552,45.12848048672243,13386,14647,14198.371787208607,177.93042950990855,9503,12583,11383.256425582786,434.5882284055036,5423,7471,6550.647340107591,313.9728915800518,8585,13500,11403.989240884639,802.0359813408704,22773,43466,33938.048416019126,2644.5072324984444,29491,54984,43296.27555289899,3341.3942188470132,27312,59293,42467.515242080095,4094.163394479287,9126,11075,10242.60251046025,439.1791279617148,164,229,194.84399282725641,12.363644382122914,11010,21414,17715.160789001795,1920.4951160011926,4047,7733,6269.982665869695,660.6487096571173,0
3970,19595,20398,19928.106382978724,185.74255362243235,13926,16810,14866.63249516441,695.6101035763131,9978,15728,12015.911025145067,1287.746511982888,5882,11927,7669.353965183753,1585.7985975284973,8913,18809,12189.684719535784,2531.4402142334825,19628,37076,24507.688588007735,3948.2949151093408,23298,44334,29349.605415860737,4804.82860360985,20840,47595,28485.01160541586,6170.0672389319025,6029,9011,7075.454545454545,721.4456448919054,180,229,202.41392649903287,14.147018859451792,10010,34504,17300.42746615087,6455.70176192613,3916,16564,7878.04835589942,3399.1431540042745,1
1032,19218,19382,19317.276752767528,40.26087639450074,13467,15122,14272.741697416974,386.6693521502858,9109,12894,11084.70479704797,880.3804620013254,5194,7537,6479.269372693727,528.3667214946465,8405,12534,10692.885608856088,1169.970314465356,25952,45055,35039.52029520295,5747.155806000407,33849,61931,46555.9520295203,8045.947753745447,24608,65289,45423.772388059704,10696.753727307663,9404,11927,10821.974169741698,663.3640889149405,180,229,203.68634686346863,10.8325632302788,13140,22216,17401.889298892987,2799.8508979007956,4604,7946,6125.848708487085,946.9528696078172,0
1827,19153,19366,19297.433051869724,39.68463641214034,13582,14696,14108.603136308806,187.87869335285947,9519,11764,10848.82267792521,427.63754047523616,5456,6996,6322.072376357057,292.1526355067789,8552,11764,10106.46441495778,717.8653050121719,20480,32702,27073.793727382388,2783.7528330687105,24379,41582,34072.46320868516,3548.4219571749745,21856,43761,33410.74185765983,4260.5492151724475,7225,8995,8135.250904704463,477.6140007048222,131,197,170.75633293124247,13.64016187534659,9781,16974,13538.386007237636,1756.8986006530654,3637,6193,4999.588661037395,601.9048118876261,0
1386,19169,19398,19286.47635524798,52.314066479794384,13205,15024,14016.312572087658,308.23695796019325,8683,12697,10630.73817762399,682.0345526347492,4833,7799,6150.970011534026,473.29933909025857,6635,12304,9735.555363321799,1044.160301306354,16564,38649,27697.869665513263,4411.460658839573,19464,51035,35584.038638985,5965.371708323036,13893,53427,34617.418108419835,7432.036892954842,7176,10240,8667.102652825835,705.9182285523023,131,229,188.2520184544406,14.965875600468623,6898,21545,13768.865051903114,2801.740514238364,2490,8192,5025.434256055363,1063.678409007375,0
750,19333,19939,19582.510101010103,162.90645329216466,13762,15401,14431.762626262625,413.4278352588758,10273,14008,11996.974747474747,1025.2798703249873,6029,9060,7311.944444444444,841.3804505514411,9765,16089,13044.277777777777,1584.0259884012055,21233,35815,29174.722222222223,3461.757520380394,26361,42991,35378.80303030303,3907.674727294258,22085,45023,34106.5,5933.362032404205,8290,10568,9168.979797979799,538.3628658715737,197,229,220.03030303030303,9.69999952666306,10912,21168,16912.843434343435,2284.4143405975196,4342,9093,6993.868686868687,1117.147857847033,1
1229,19235,19497,19314.370666666666,57.20670071086273,13353,14680,14168.354666666666,262.57928747628887,9322,12435,11272.517333333333,603.7251552096276,5177,7012,6232.818666666667,333.7711218558144,8143,12288,10891.578666666666,948.120433179011,20005,36241,30218.68,3943.9353833787222,25264,45530,37799.685333333335,5203.75387193241,17285,46563,37426.36,6534.410359606544,7700,9191,8310.16,293.02590738704316,197,246,231.99466666666666,10.920316153339558,9142,17973,14712.616,1958.6459504491022,3342,6619,5388.296,734.3876036426541,0
504,19202,19579,19340.91794871795,87.22275306479666,13664,14647,14132.848717948718,184.2999511273289,10043,11845,10971.858974358975,305.6450985466882,5702,7078,6312.379487179487,207.009586275596,9273,11157,10281.725641025641,353.7881650829974,23249,33652,28820.579487179486,2020.895131089507,28770,41664,36467.79743589744,2803.5784473151157,26574,44400,35986.89487179487,3737.688099611002,7668,8552,8228.894871794872,240.91889628895058,180,262,210.9923076923077,16.956125655309904,10993,16105,14312.88717948718,963.4119429854067,4161,6308,5250.594871794872,358.2555884286638,0
3363,19267,19382,19308.767195767196,27.709925696099734,13615,14516,14012.952380952382,188.71249333267184,9994,11632,10589.904761904761,383.39864375116707,5652,6717,6088.41798941799,217.00174308465284,8733,10781,9421.597883597884,531.7353612343787,19497,25739,22232.84126984127,1558.6897075538693,24805,31997,27541.613756613755,1763.513413561336,21414,33980,26170.777777777777,2684.4111614934504,6570,7373,6900.243386243386,238.03586502514446,180,229,199.3015873015873,12.029023438662053,8814,12779,10392.507936507936,928.7792615060257,3441,4981,4013.798941798942,368.12161810081994,1
3235,19464,21397,19896.16024036054,296.9712886475118,13500,17973,14949.103655483224,451.1946472268779,9568,15761,13069.168252378568,908.3966173181916,5423,13877,8004.170255383075,940.6280932820324,7668,18383,15164.877816725088,1768.0675165865282,18170,43482,36451.633450175264,4313.559350727789,21102,54034,44560.82373560341,5373.517033465222,14811,57900,43997.618427641464,6295.269700220851,7700,11141,9901.450676014021,800.6469018161973,180,262,208.50876314471708,18.77856490982718,9912,34160,23151.134201301953,3097.794872586944,3817,19497,9248.453179769655,1727.5071092922126,1
925,19071,19267,19142.128086419754,49.491712250874855,13238,14811,13811.813271604939,229.8960393263411,8798,12599,10147.546296296296,480.2489108526655,5046,7356,5750.149691358025,301.16104669974743,7094,12255,8674.157407407407,661.7302142546281,16187,32800,21938.01388888889,2826.965112671872,20545,40959,27694.038580246914,3733.0717947484122,15941,47693,26741.297839506173,4910.600489341528,6570,8454,7057.058641975309,377.1714533247367,180,229,197.51697530864197,10.664627501236557,7225,17072,10130.327160493827,1684.698588568304,2654,6734,3808.128086419753,629.8286882122025,1
2036,19415,19759,19610.256257449346,92.1815324675567,13582,16138,14729.035756853396,416.32935545514937,9404,14991,12707.026221692491,997.3234929004766,5325,11338,7664.178784266985,934.2424944081689,8487,17826,14500.533969010727,1904.1698565017443,19529,43335,36519.55303933254,5175.060379602012,23068,55312,45161.28367103695,6778.970771121283,17957,58474,45296.997616209774,7633.798465737024,7733,12206,10326.368295589988,1239.4289407471877,180,213,192.27175208581644,9.689951575261377,11174,31014,24115.363528009537,4308.507952835546,4260,12927,9415.344457687723,1792.0968007692686,1
1519,19300,19595,19427.944625407166,65.88077422497271,13402,15221,14276.609120521172,226.54122658696406,9306,13058,11304.52312703583,529.5084900132243,5226,7979,6435.153094462541,334.75247408699227,8765,14057,10889.21302931596,848.9483163710997,18727,39010,29339.23583061889,2983.3276172876513,23724,48037,36521.037785016284,3782.241490920522,17629,50577,35408.72247557003,4688.975344460733,7881,9781,8435.92312703583,362.9842603249373,164,246,213.73745928338764,20.310026985472525,10436,20168,14426.300977198696,1625.4692189412353,3834,8175,5347.25667752443,651.0676467898347,0
320,19284,19431,19351.209731543626,37.826670741568286,13484,14631,14176.243288590604,194.49018592566551,9879,12190,11058.424496644295,406.65353391829336,5423,7160,6346.181208053691,249.36076137053377,8978,11616,10309.560402684563,460.3909609837519,22839,33980,28219.223154362415,2083.314306306144,27426,42418,35271.80704697986,2748.8120511659035,23625,45186,34506.459731543626,3895.573576508239,7979,8683,8251.978187919463,146.36511253891226,164,213,187.93791946308724,9.18350423497383,10912,16400,14089.719798657718,974.3192824247385,4129,6046,5177.919463087248,369.4821292693006,0
